316.09,1769.9,510.11,1356.7,203.88,165.4,425.3,1446.4,163.92,385.55,280.95,885.48,354.31,744.12,780.72,163.61,148.02,840.43,474.66,164.24,177.57,475.54,1547.3,627.25
279.66,1774.9,479.52,1378,170.67,165.09,306.79,1663.8,180.1,177.58,389.14,891.56,339.37,713.52,752.14,164.66,171.97,820.35,510.98,203.23,161.58,439.55,1561.8,668.97
309.69,1728.9,496.48,1349.9,199.24,165.48,379.07,1536.5,174.09,256.9,374.7,895.21,343.56,715.65,761.57,171.82,170.73,766.56,633.59,163.41,345.66,307.26,1495,632.78
276.75,1734.8,517.51,1329.7,211.21,167.69,371.21,1547.3,166.07,276.61,414.51,901.73,362.06,737.9,751.11,164.05,165.37,704.33,749.19,176.26,657.03,131.9,1484.8,657.95
400.07,1726.2,608.73,1324.1,173.88,168.38,567.82,1354,168.66,238.39,139.11,742.69,552.07,633.9,983.69,159.42,151.66,667.97,707.38,182.04,85.308,282.89,1192.2,327.14
343.34,1715,596.14,1252.8,187.46,167.32,549.09,1274.4,163.09,331.34,170.92,776.54,452.43,628.88,902.01,171.14,146.77,721.11,588.51,171.16,163.81,404.8,1358.6,357.6
382.59,1715.1,549.25,1266.1,205,168.9,420.9,1551.9,158.65,214.27,382.66,821.46,457.63,635.23,850.34,174.74,149.75,740.49,560.28,160.26,179.55,369.79,1368.4,444.43
301.45,1721.3,576.29,1238.2,207.6,164.78,440.01,1392.6,171.04,304.98,372.07,840.84,385.83,648.54,848.24,165.59,153.51,772.55,574.28,179.05,250.25,393.29,1428.4,429.24
520.62,1654.2,628.41,1271.7,198.95,204.25,590.25,1352.8,173.45,265.44,241.04,543.01,432.69,591.17,852.04,172.16,166.21,553.32,492.25,159.72,132.19,473.11,1263.3,410.74
281.07,1720,529.67,1282.6,184.12,184.07,321.85,1533.1,201.29,261.15,265.82,832.15,360.63,665.3,838.23,185.71,152.45,716.52,714,204.19,306.07,170.08,1474.8,457.54
279.1,1646.8,498.93,1244.4,209.46,170.95,487.06,1262.1,178.96,407.18,96.486,897.21,345.28,672.74,788.51,162.43,153.97,758,634.3,159.79,266.6,297.34,1447.9,495.53
276.26,1679.7,485.74,1325.6,211.08,166.33,403.22,1477.5,169.52,207.12,284.77,922.66,419.35,689.77,794.42,163.12,143.37,800.94,632.19,151.28,206.73,354.76,1409,564.9
256.89,1712.2,503.91,1329,189.73,153.63,444.81,1338.3,200.59,506.16,123.24,894.53,359.92,668.93,833.79,155.6,164.97,771,561.48,213.46,237.47,423.02,1512,544.69
264.03,1752.7,529.44,1329.8,183.83,160.04,393.54,1577.7,233.32,257.98,483.47,899.86,347.44,667.11,823.43,152.75,167.1,773.31,579.85,229.96,340.56,464.23,1534.5,512.62
306.43,1717,535.65,1328.7,195.65,176.22,493.06,1369.5,164.84,391.4,321.6,877.85,405.33,678.41,836.59,163.43,148.19,821.75,475.24,169.75,125.45,573.91,1401.2,477.69
268.48,1717.6,515.01,1303.2,178.66,179.72,422.33,1490,173.9,328.16,377.52,864.44,338.06,710.7,832.1,149.58,165.77,774.39,650.88,164.93,323.32,419.95,1464.8,505.82
271.02,1736.3,517.45,1372.5,189.18,203,391.3,1533.2,200.49,256.49,328.44,891.14,386.99,728.27,759.71,168.98,169.19,801.32,529.54,215.38,223.25,366.1,1467,643.12
284.28,1718.5,515.8,1331.8,190.82,193.57,397.71,1542.8,191.56,204.53,344.22,924.25,370.93,699.72,773.09,138.94,129.66,728.47,596.03,211.87,227.2,380.92,1529.2,586.95
291,1734,544.39,1331.6,175.96,162.6,369.05,1532.6,201.67,237.35,399.47,904.82,366.47,717.35,804.79,156.25,164.58,808.23,546.16,210.93,278.11,395.01,1491.4,567.9
246.9,1712,522.43,1334.9,175.79,196.8,379.99,1537.1,159.41,265.97,380.15,910.87,351.71,708.72,817.06,140.75,152,782.82,603.66,164.2,251.42,412.36,1471,586.37
269.34,1762.5,520.43,1332.1,188.51,182.61,455.15,1473.1,190.92,385.3,303.3,888.75,400.07,687.81,827.78,182.41,153.2,802.47,595.47,206.61,309.98,395.77,1470.9,538.04
272.19,1790,554.11,1350.3,170.6,168.38,375.16,1498.2,188.07,269.64,407.91,913.61,377.3,716.77,828.82,160.03,159.97,804.11,545.91,194.62,231.91,407.09,1514.2,564.09
288.54,1751.3,571.84,1349,171.04,172.66,305.67,1687.3,197.27,139.79,561.51,947.05,355.6,749.68,805.15,164.7,154.34,781.45,711.3,205.99,442.69,267.91,1560.4,580.86
295.15,1766.4,554.41,1346.9,191.57,165.37,380.78,1569.2,165.79,232.7,514.53,933.75,366.04,723.86,816.26,161.27,204.03,818.6,560.38,162.95,261.5,519.33,1525.3,582.98
332.81,1708,549.5,1333.4,175.87,169.82,477.37,1475.6,173.54,285.44,320.73,887.34,411.93,775.4,767.61,172.94,146.35,805.9,590.05,164.36,178.89,329.45,1429.2,592.25
320.21,1776.9,524.95,1332.9,203.48,164.48,458.4,1419.2,162.77,337.89,205.91,867.16,345.25,725.59,768.73,166.87,150.3,809.51,497.14,160.51,207.29,464.55,1568.1,626.02
293.37,1779.5,487.7,1388.7,176.16,153.1,354.19,1657,185.19,193.33,471.3,901.26,348.74,736.58,757.91,166.54,169.89,820.12,475.29,209.83,186.62,458.75,1557.5,640.37
312.97,1742.3,516.18,1344.9,201.35,165.55,398.33,1499.7,178.96,200.11,366.4,864.93,348.45,738.77,755.55,171.78,169.61,739.29,651.47,147.76,339.29,356.56,1509.2,678.32
269.05,1746.7,509.28,1369.4,213.66,161,398.47,1531.2,159.29,246.93,497.31,870.23,381.06,715.51,751.85,159.58,164.18,737.15,751.86,168.41,652.7,89.994,1579.5,630.34
